2014-09-07-18:45,营盘路（二期）,53
2014-09-07-18:50,营盘路（二期）,53
2014-09-07-18:55,营盘路（二期）,59
2014-09-07-19:00,营盘路（二期）,44
2014-09-07-19:05,营盘路（二期）,61
2014-09-07-19:10,营盘路（二期）,52
2014-09-07-19:15,营盘路（二期）,40
2014-09-07-19:20,营盘路（二期）,59
2014-09-07-19:25,营盘路（二期）,58
2014-09-07-19:30,营盘路（二期）,51
2014-09-07-19:35,营盘路（二期）,39
2014-09-07-19:40,营盘路（二期）,52
2014-09-07-19:45,营盘路（二期）,41
2014-09-07-19:50,营盘路（二期）,41
2014-09-07-19:55,营盘路（二期）,42
2014-09-07-20:00,营盘路（二期）,48
2014-09-07-20:05,营盘路（二期）,36
2014-09-07-20:10,营盘路（二期）,27
2014-09-07-20:15,营盘路（二期）,43
2014-09-07-20:20,营盘路（二期）,44
2014-09-07-20:25,营盘路（二期）,50
2014-09-07-20:30,营盘路（二期）,49
2014-09-07-20:35,营盘路（二期）,40
2014-09-07-20:40,营盘路（二期）,41
2014-09-07-20:45,营盘路（二期）,39
2014-09-07-20:50,营盘路（二期）,43
2014-09-07-20:55,营盘路（二期）,38
2014-09-07-21:00,营盘路（二期）,40
2014-09-07-21:05,营盘路（二期）,33
2014-09-07-21:10,营盘路（二期）,33
2014-09-07-21:15,营盘路（二期）,40
2014-09-07-21:20,营盘路（二期）,42
2014-09-07-21:25,营盘路（二期）,33
2014-09-07-21:30,营盘路（二期）,50
2014-09-07-21:35,营盘路（二期）,35
2014-09-07-21:40,营盘路（二期）,26
2014-09-07-21:45,营盘路（二期）,46
2014-09-07-21:50,营盘路（二期）,34
2014-09-07-21:55,营盘路（二期）,38
2014-09-07-22:00,营盘路（二期）,31
2014-09-07-22:05,营盘路（二期）,34
2014-09-07-22:10,营盘路（二期）,17
2014-09-07-22:15,营盘路（二期）,43
2014-09-07-22:20,营盘路（二期）,39
2014-09-07-22:25,营盘路（二期）,38
2014-09-07-22:30,营盘路（二期）,33
2014-09-07-22:35,营盘路（二期）,29
2014-09-07-22:40,营盘路（二期）,30
2014-09-07-22:45,营盘路（二期）,36
2014-09-07-22:50,营盘路（二期）,44
2014-09-07-22:55,营盘路（二期）,15
2014-09-07-23:00,营盘路（二期）,35
2014-09-07-23:05,营盘路（二期）,39
2014-09-07-23:10,营盘路（二期）,52
2014-09-07-23:15,营盘路（二期）,25
2014-09-07-23:20,营盘路（二期）,24
2014-09-07-23:25,营盘路（二期）,31
2014-09-07-23:30,营盘路（二期）,27
2014-09-07-23:35,营盘路（二期）,25
2014-09-07-23:40,营盘路（二期）,27
2014-09-07-23:45,营盘路（二期）,25
2014-09-07-23:50,营盘路（二期）,24
2014-09-07-23:55,营盘路（二期）,29
